created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Tue Apr 03 23:25:07 +0000 2018,Honestly props to @hubblecontacts for customer service. Did a great job and then let me recommend my person for a c… https://t.co/2Vsb4Bho41,0,0,0,-14400,"Toronto, Ontario",237,False,en,,,
Tue Apr 03 23:25:08 +0000 2018,#Snack smarter: green tea,0,0,0,-14400,Cape Carteret North Carolina,401,False,en,,,
Tue Apr 03 23:25:08 +0000 2018,"@ASAP_ROFFE @Sethrogen I don't know, still doesn't sound like Seth's cup of tea.",0,0,0,-25200,LA,19536,True,en,,,
Tue Apr 03 23:25:08 +0000 2018,Great Taste Lincolnshire #food #coffee #Lincolnshire https://t.co/jxGEuVCwRx,0,0,0,3600,near Guildford,2686,False,en,,,
Tue Apr 03 23:25:09 +0000 2018,@anaserhall HAHAH i had this same thought. aren't they tequila ladies?,0,0,0,-25200,"San Francisco, CA",594,False,en,,,
Tue Apr 03 23:25:09 +0000 2018,@StarburstBeauti &amp; wine drunk 😭,0,0,0,-18000,Comfortably On My Throne ,1482,False,en,,,
Tue Apr 03 23:25:09 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,-25200,Canada,112,False,en,,,
Tue Apr 03 23:25:09 +0000 2018,"Dolan Twins, Shawn Mendes, 1D, Justin, Demi https://t.co/1oXFQcloLU",0,0,0,,"Ohio, USA",170,False,en,,,
Tue Apr 03 23:25:09 +0000 2018,"Another day, another coffee burn, another dollar",0,0,0,,"proally my room, ngl",104,False,en,,,
Tue Apr 03 23:25:09 +0000 2018,@RealJamesWoods @HillaryClinton My hate aged like a fine wine  delish,0,0,0,,,3890,False,en,,,
Tue Apr 03 23:25:10 +0000 2018,"RT @SabrinaAnnLynn: “apparently caffeine isn’t good for anxiety”
*sips coffee*",0,0,0,,,15,False,en,,,
Tue Apr 03 23:25:06 +0000 2018,"RT @ezadhfizy: new place to chillout and insta-worthy in JB with some european-style vibe 🤳😍

Spring Labs at Eco Palladium 
Jln Ekoflora 1,…",0,0,0,,Lost ,8,False,en,,,
Tue Apr 03 23:25:10 +0000 2018,"RT @Curiosidades_PL: ""O único VAR que eu gosto é vodka and Redbull."" - Jamie Vardy https://t.co/sAOY0lH4sV",0,0,0,,,77,False,pt,,,
Tue Apr 03 23:25:10 +0000 2018,I just earned the 'Middle of the Road (Level 22)' badge on @untappd! https://t.co/0xnsPmpBdS,0,0,0,,Boston,34,False,en,,,
Tue Apr 03 23:25:10 +0000 2018,Aloe tea Shake! ❤ https://t.co/Kremi6okSZ,0,0,0,,,135,False,et,,,
Tue Apr 03 23:25:10 +0000 2018,drinking water all day instead of beer? sucks.,0,0,0,-18000,"Heartland, TX",235,False,en,,,
Tue Apr 03 23:25:11 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,-25200,,474,False,en,,,
Tue Apr 03 23:25:11 +0000 2018,Tuesday means half-off all bottles of wine &amp; sherry! Pair one with a dozen fresh shucked oysters and some handmade… https://t.co/q3ZwSJQrG9,0,0,0,,,46,False,en,,,
Tue Apr 03 23:25:11 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,,college,791,False,en,,,
Tue Apr 03 23:25:11 +0000 2018,RT @whloops: During the break Monsta X got given a cup of coffee each and they all did the same thing shjsjsjs https://t.co/RuCylxaBSx,0,0,0,,171019 171114,60,False,en,,,
Tue Apr 03 23:25:11 +0000 2018,i have a scorpio moon what's the tea on that https://t.co/rZygD9qhDu,0,0,0,-25200,,119,False,en,,,
Tue Apr 03 23:25:11 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,,"Flagstaff, AZ",48,False,en,,,
Tue Apr 03 23:25:11 +0000 2018,"RT @ezadhfizy: new place to chillout and insta-worthy in JB with some european-style vibe 🤳😍

Spring Labs at Eco Palladium 
Jln Ekoflora 1,…",0,0,0,,"Johore, Malaysia",371,False,en,,,
Tue Apr 03 23:25:12 +0000 2018,"RT @bordet: #HablemosDeAutismo
MirarTEA es un grupo que realiza un profundo trabajo conteniendo y asesorando familias con la premisa: ""Camb…",0,0,0,-10800,,303,False,es,,,
Tue Apr 03 23:25:11 +0000 2018,"🔥💥TROPA DA BARÃO APRESENTA: BAILE DO DJ RAFAIT DO TURANO!!!!  🔥💥

OPEN BAR (APENAS COM O COPO DO EVENTO) 

TEQUILA✅… https://t.co/ubK3Uo6wES",0,0,0,-10800,,2583,False,pt,,,"{'id': '97bcdfca1a2dca59', 'url': 'https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', 'place_type': 'city', 'name': 'Rio de Janeiro', 'full_name': 'Rio de Janeiro, Brasil', 'country_code': 'BR', 'country': 'Brasil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-43.795449, -23.08302], [-43.795449, -22.739823], [-43.087707, -22.739823], [-43.087707, -23.08302]]]}, 'attributes': {}}"
Tue Apr 03 23:25:12 +0000 2018,"RT @lajoditavieja: Cuando pensas que preparaste el vodka saborizado re tranqui, pero te paras y te das cuenta que estás re en pedo https://…",0,0,0,,Uruguay,1657,False,es,,,
Tue Apr 03 23:25:12 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,,"Pawtucket, RI",407,False,en,,,
Tue Apr 03 23:25:12 +0000 2018,"RT @Pu_Larney: What is R52.00 in your world vs R52.00 in his world?

You do know VAT as a tax is regressive, right? So it will hit his cost…",0,0,0,,,326,False,en,,,
Tue Apr 03 23:25:12 +0000 2018,#SupportIndieMusic #fillfoodbanks   @mypottles @LowExDispense Red Wine by Steve Newsome https://t.co/qlacJ7m1Yx… https://t.co/AKpqkYxCvq,0,0,0,,"Ontario, Canada",944,False,en,,,
Tue Apr 03 23:25:12 +0000 2018,"RT @SethAbramson: NO.

NO.

We don't host polite tea parties at the White House for foreign adversaries who tried to rig an election and ar…",0,0,0,,,27,False,en,,,
Tue Apr 03 23:25:12 +0000 2018,"- my neighbour totoro
- x-files s5ep07
- cold tea",0,0,0,,icon by mezamero,55,False,en,,,
Tue Apr 03 23:25:13 +0000 2018,"I was going to the Yankees game with my wife, but stepped outside and realized there aren't enough warming packs in… https://t.co/DvcUx5Lrdc",0,0,0,,W. Broadway NYC,418,False,en,,,
Tue Apr 03 23:25:13 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,,"Houston, TX",304,False,en,,,
Tue Apr 03 23:25:13 +0000 2018,RT @OfficialMrX: I love tea. x,0,0,0,-25200,harry;louis;1D;,2187,False,en,,,
Tue Apr 03 23:25:13 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,-36000,Just peachy,584,False,en,,,
Tue Apr 03 23:25:13 +0000 2018,"RT @lajoditavieja: Cuando pensas que preparaste el vodka saborizado re tranqui, pero te paras y te das cuenta que estás re en pedo https://…",0,0,0,-10800,,609,False,es,,,
Tue Apr 03 23:25:13 +0000 2018,"RT @MuslimIQ: Here's a list of reasons why you should #LoveAMuslim

•Muslims invented coffee.

There's more, but let's be honest, coffee is…",0,0,0,-14400,"Richmond, Va",124,False,en,,,
Tue Apr 03 23:25:13 +0000 2018,"RT @ChiefCovfefe: 1/ So this fight against Russia is much like a basketball game against Prince. We all know the epic tale, but here's my t…",0,0,0,-25200,"North Texas, USA",2853,False,en,,,
Tue Apr 03 23:25:13 +0000 2018,@daydreamsera OMG THIS TEA https://t.co/ZJOhHwz58N,0,0,0,,Troll account,156,False,en,,,
Tue Apr 03 23:25:13 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,-25200,,948,False,en,,,
Tue Apr 03 23:25:13 +0000 2018,"Tengo que dar clase mañana de un tema de mi elección, “beer pong for dummies”",0,0,0,-18000,,379,False,es,,,
Tue Apr 03 23:25:14 +0000 2018,Did gin die ? Or... https://t.co/iGUZny9dRJ,0,0,0,-14400,New york ,1368,False,en,,,
Tue Apr 03 23:25:14 +0000 2018,"@nytimes @Alissanyt Never stop for check points outside the FOB, never clear your weapons unless you are entering t… https://t.co/9ZH2vGvh4B",0,0,0,,,176,False,en,,,
Tue Apr 03 23:25:14 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,,"Sterling, KS",8,False,en,,,
Tue Apr 03 23:25:14 +0000 2018,RT @scottygb: If Waitrose ever ended their free coffee promotion I would expect nothing less than a BBC Breaking News alert.,0,0,0,3600,Maine Rd,67733,True,en,,,
Tue Apr 03 23:25:14 +0000 2018,Join us for POUNDCAKE FRIDAYS! Midnight Cake Contest and $4 Tequila Shots See you this weekend! ‍ POUNDCAKE FRIDAYS… https://t.co/KQjQsdjAhL,0,0,0,-28800,"Los Angeles, California",30900,False,en,"{'type': 'Point', 'coordinates': [34.0207895, -118.28758739]}","{'type': 'Point', 'coordinates': [-118.28758739, 34.0207895]}","{'id': '3b77caf94bfc81fe', 'url': 'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', 'place_type': 'city', 'name': 'Los Angeles', 'full_name': 'Los Angeles, CA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-118.668404, 33.704538], [-118.668404, 34.337041], [-118.155409, 34.337041], [-118.155409, 33.704538]]]}, 'attributes': {}}"
Tue Apr 03 23:25:14 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,-10800,,972,False,en,,,
