created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 04:44:25 +0000 2018,"@Starbucks I was gonna order caramel macchiato but ended up singing @BTS_twt "" Coffee"" song. So I ended up with wit… https://t.co/vsV4ItL1lZ",0,0,0,,az,76,False,en,,,
Wed Apr 04 04:44:26 +0000 2018,RT @dmyhorton: Areva Martin’s Book Signing for Making It Rain! Panel included powerful women spilling the tea on how to be a Successful Bos…,0,0,0,,,0,False,en,,,
Wed Apr 04 04:44:26 +0000 2018,RT @tiffnunes1: @lovegoodj Get more beer,0,0,0,-25200,Montreal,299,False,en,,,
Wed Apr 04 04:44:26 +0000 2018,"RT @damonayoung: This might be your cup of tea, @juhasaarinen https://t.co/sN4o9wMZEZ",0,0,0,43200,He taone ahau,13728,True,en,,,
Wed Apr 04 04:44:26 +0000 2018,"RT @jinkookw: and that’s the tea for today @BTS_twt 
#FaceYourselfOutNow https://t.co/IcabxH7b40",0,0,0,,Bangtanworld🌱,161,False,en,,,
Wed Apr 04 04:44:26 +0000 2018,"RT @Yhod8: แฟนผมเป็นนุช..^^
 ลูกศิษย์ผมก็เป็นนุช..^^
 น้องๆผมเป็นทีมงาน Disney Club
 อยากวาดรูปน้องชายมานานแล้วครับ
 ( Coffee + pen on pape…",0,0,0,,,7,False,th,,,
Wed Apr 04 04:44:27 +0000 2018,RT @sarahstanley_: Sweet as cherry wine https://t.co/2WsMD7rEBe,0,0,0,-25200,satx,1600,False,en,,,
Wed Apr 04 04:44:27 +0000 2018,"RT @Shoh_Hanaya: ミントティー
Mint Tea

2 / 2
#国際バラとガーデニングショウ
#メットライフドーム #西武ドーム #バラ #roses #flowers
#floral #photography #floralphotography https…",0,0,0,,埼玉 杉戸町,2767,False,ja,,,
Wed Apr 04 04:44:27 +0000 2018,RT @marianokplan: merendaré el vodka necesario para salvar esta compañia https://t.co/9vJsmWi2rn,0,0,0,3600,Arendelle,1185,False,es,,,
Wed Apr 04 04:44:28 +0000 2018,the amount of times I’ve cried at night time when I have had to take a shower during a storm with no choice is far… https://t.co/QgZB9lVlLe,0,0,0,-14400,"atlanta, ga",11711,False,en,,,
Wed Apr 04 04:44:28 +0000 2018,"No shade, all tea. Homegirl needs to slide her wigs up, and blend her closures but that’s just me 🤷🏿‍♂️",0,0,0,,"Philadelphia, PA",257,False,en,,,
Wed Apr 04 04:44:28 +0000 2018,"RT @shakkuiyer: Sir @CPBlr 

Doesnt keeping of law n order has duty to protect overall health of society?

Cultural, emotional, social, eco…",0,0,0,19800,Mumbai,1799,False,en,,,
Wed Apr 04 04:44:28 +0000 2018,RT @IsraelinItaly: Una macchina nata dall’idea di una #startup israeliana che in quattro minuti sforna quello che è già stato ribattezzato…,0,0,0,,,169,False,it,,,
Wed Apr 04 04:44:28 +0000 2018,@MrPhyguy I'm really excited to try a bunch of recipes in my new cookbook; there's a lot of quick and easy ones - i… https://t.co/nKrLt67iKB,0,0,0,,,68,False,en,,,
