created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 13:17:40 +0000 2018,RT @ariannaquino__: this is fuckin you!!! you be twerkin in every outfit tho😭😭😭😭 @emilyxoxo1009 https://t.co/yu3KuHHsuu,0,0,0,,,401,False,en,,,
Wed Apr 04 13:17:40 +0000 2018,RT @Knittykins: Coffee and ibuprofen. The breakfast of champions...and old people.,0,0,0,,Declined,2229,False,en,,,
Wed Apr 04 13:17:41 +0000 2018,"#BeerAQuote To beer or not to beer, that is the question.
I'm really fun at parties.",0,0,0,,"Stagecoach, TX",15,False,en,,,
Wed Apr 04 13:17:40 +0000 2018,"alaaa jgnla viralkan, tempat tu dah la selalu ramai https://t.co/OQPYe6lP9w",0,0,0,28800,North Borneo,528,False,in,,,
Wed Apr 04 13:17:41 +0000 2018,I Want to Win 2 Tickets to The Gin Experience Dublin Courtsey of Bombay Sapphire @ginexpdublin @TheTaste_ie… https://t.co/4iv8pZDKno,0,0,0,3600,Ireland,195,False,en,,,
Wed Apr 04 13:17:41 +0000 2018,"@RarePandii I love you, teeny panda &lt;3 Thanks for being a lush one. Gin soon for sure. Out of interest, am I Ash or… https://t.co/KRYOE18nav",0,0,0,3600,"Guildford, UK",3306,False,en,,,
Wed Apr 04 13:17:41 +0000 2018,"RT @MissguidedFR: ✨✨ JEU CONCOURS MADISON BEER ✨✨
💖 GAGNE UNE TENUE MBxMG 💖
✨✨ RT + FOLLOW ✨✨
💖 RÉSULTATS JEUDI 💖 https://t.co/LFfeXKcPuw",0,0,0,-39600,,4821,False,fr,,,
Wed Apr 04 13:17:40 +0000 2018,The team where happy to chat with Lee Dixon this morning and even made them a tea. #top #man. #england #football https://t.co/v64ZdXbaNb,0,0,0,3600,Farnborough ,800,False,en,,,
Wed Apr 04 13:17:41 +0000 2018,"RT @takeasipofkorea: Hey, Juli🌴
เป็นคาเฟ่ที่รวมสองแนวที่สาวๆน่าจะชอบไว้ด้วยกัน ชั้น1กับ2 จะเป็นโทนขาวๆ cozy ตามสไตล์คาเฟ่เกาส่วนดาดฟ้าเป็น…",0,0,0,-25200,Thailand,336,False,th,,,
Wed Apr 04 13:17:41 +0000 2018,O melhor de coffee prince é que não preciso aprender as músicas pq já conheço elas kkkkk,0,0,0,-10800,Hogwarts/Austenland/Auradon,888,False,pt,,,"{'id': '97bcdfca1a2dca59', 'url': 'https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', 'place_type': 'city', 'name': 'Rio de Janeiro', 'full_name': 'Rio de Janeiro, Brasil', 'country_code': 'BR', 'country': 'Brasil', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-43.795449, -23.08302], [-43.795449, -22.739823], [-43.087707, -22.739823], [-43.087707, -23.08302]]]}, 'attributes': {}}"
Wed Apr 04 13:17:41 +0000 2018,this green tea shampoo is not working im suing,0,0,0,,,145,False,en,,,
Wed Apr 04 13:17:41 +0000 2018,Nothing shatters the quiet of an early morning coffee shop quite like the arrival of half a dozen teenagers.… https://t.co/fwKL1lT2CX,0,0,0,-18000,,662,False,en,,,
Wed Apr 04 13:17:41 +0000 2018,"RT @yiyieeen: Tak payah pergi tempat mahal, gerak sini dapat bingsu mangga, green tea padu and macam macam lagi! Serious sedap weh. RM7 eac…",0,0,0,,Kuala Lumpur,175,False,in,,,
Wed Apr 04 13:17:41 +0000 2018,@TONlAWARD how do u take ur coffee. if i make my own i drink it black. or with almond milk.,0,0,0,,,79,False,en,,,
Wed Apr 04 13:17:41 +0000 2018,"My uncle always said that when it rains, it’s just Jesus peeing. Well, Jesus must be drunk off wine because his pee is really clear today.",0,0,0,-21600,,10480,False,en,,,
Wed Apr 04 13:17:41 +0000 2018,Fellow tea enthusiast uwu https://t.co/qgswe4Y4Mt,0,0,0,19800,@/dearweijin for pd101,565,False,in,,,
Wed Apr 04 13:17:42 +0000 2018,I swallowed a venti coffee and it hasn’t kicked in,0,0,0,-18000,city of the purp,915,False,en,,,"{'id': '9f4583bf6dae13c4', 'url': 'https://api.twitter.com/1.1/geo/id/9f4583bf6dae13c4.json', 'place_type': 'city', 'name': 'Springfield', 'full_name': 'Springfield, MA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-72.620117, 42.06398], [-72.620117, 42.162145], [-72.471052, 42.162145], [-72.471052, 42.06398]]]}, 'attributes': {}}"
Wed Apr 04 13:17:42 +0000 2018,RT @_BossCERTIFIED: In Atlanta $10 gets you a 10 pc wing combo wit lemon pepper sprinkles with a Peach Tea . https://t.co/6X1bJOohMT,0,0,0,-10800,somewhere napping ,301,False,en,,,
Wed Apr 04 13:17:42 +0000 2018,"RT @nannandoongi: กำลังจะเรียนจบแล้วค่ะ แจกก่อนรอบนึง! ชา Dilmah Premium Tea 1 กล่อง รีทวิตเลยค่ะ จะฟอลไม่ฟอลก็แล้วแต่จิตศรัทธาจ้า😘🍵
**สุ่ม…",0,0,0,-25200,"Daegu, Republic of Korea",126,False,th,,,
Wed Apr 04 13:17:42 +0000 2018,"@SowetanLIVE Anc must Just Sit down on this one, they have much bigger problems to fix and worry about than this, l… https://t.co/EPnU6SSy17",0,0,0,,South Africa,501,False,en,,,
