created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 06:46:06 +0000 2018,RT @murdoxlite: y does my skin look the best when my life is in shambles what’s the tea https://t.co/FHDmJAo3r1,0,0,0,-14400,,1463,False,en,,,
Wed Apr 04 06:46:07 +0000 2018,"😂😂
I really can’t argue on the clapper front but what a bitter twat 😭😭🤣🤣 https://t.co/rrwD2TH30W",0,0,0,,"Hitchin, England",459,False,en,,,"{'id': '3bc1b6cfd27ef7f6', 'url': 'https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json', 'place_type': 'admin', 'name': 'East', 'full_name': 'East, England', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.74578, 51.448222], [-0.74578, 52.992679], [1.768936, 52.992679], [1.768936, 51.448222]]]}, 'attributes': {}}"
Wed Apr 04 06:46:07 +0000 2018,"RT @Iman_Renee1: As I’m entering deeper into womanhood, I realize there are a few products that come in handy:

Tea tree oil
Apple cider vi…",0,0,0,-25200,"Houston & College Station, TX",1503,False,en,,,
Wed Apr 04 06:46:08 +0000 2018,Don't forget to diarise the 23rd and 24th June for the CHRISTMAS IN WINTER event in the Tulbagh Wine and Tourism va… https://t.co/XrYDLBefzk,0,0,0,,"Tulbagh, South Africa",490,False,en,,,
Wed Apr 04 06:46:09 +0000 2018,The real reason I'm straight edge is I've stepped on so many broken beer bottles and I'm just bitter,0,0,0,-25200,,113,False,en,,,
Wed Apr 04 06:46:09 +0000 2018,RT @Luxuriouslexii: What better way to top off your #StPatricksDay beer then with some of My divine spit! 💦 #Findom #SpitFetisu https://t.c…,0,0,0,,,327,False,en,,,
Wed Apr 04 06:46:09 +0000 2018,"RT @ploythat: โหหหห ชอบมุกนี้ เนี่ยกุชอบมุกเต๊าะแบบนี้ ถ้ามีผัวบริทิชให้ถามว่า
Can you live without tea?
No คำตอบมักจะเป็นแบบนี้ ให้ถามต่อ…",0,0,0,,,38,False,th,,,
Wed Apr 04 06:46:09 +0000 2018,"Gather your community and celebrate 25 years of Australia's Biggest Morning Tea! 
Visit: https://t.co/zHO4d81633 https://t.co/FUskiFgF8d",0,0,0,34200,South Australia,6833,True,en,,,
Wed Apr 04 06:46:09 +0000 2018,"I HATE THE INTERNET HSNHDSJ so, i was paying my lunch jn and my coworker told me to “ask for the receipt” aND I WAS… https://t.co/tl8MEgOsXf",0,0,0,,@SF9ROSEONG | jjong ♡,140,False,en,,,
Wed Apr 04 06:46:10 +0000 2018,RT @nikkidunn7798: Naughty smiles as I lie here in bed enjoying my coffee☺💋 https://t.co/9EFhmoTt7x,0,0,0,-25200,Inside You,108,False,en,,,
Wed Apr 04 06:46:11 +0000 2018,@presenterleanne Lovely tipple try brockmans gin it's tops,0,0,0,,,0,False,en,,,
Wed Apr 04 06:46:11 +0000 2018,"No saben el escándalo que le hice a mi hermana porque me tomó un vodka, quedé como alta alcohólica 😂😂",0,0,0,,,3502,False,es,,,
Wed Apr 04 06:46:12 +0000 2018,RT @nytimesbusiness: China’s imports of American wine reached $82 million last year — a sevenfold increase in the last decade. But growing…,0,0,0,,,6,False,en,,,
Wed Apr 04 06:46:12 +0000 2018,JUEVES 12 DE ABRIL. MUJERES CON SÍNDROME DE ASPERGER /TEA. https://t.co/y1AdgI8uLY,0,0,0,,Asturias,555,False,es,,,
Wed Apr 04 06:46:12 +0000 2018,"To make a perfect espresso, the evenly ground coffee for tamping is a basic step. ☕️✨
-
İyi… https://t.co/eCM9cB5OOn",0,0,0,,"Ankara,İzmir,İstanbul ",3452,False,en,,,
Wed Apr 04 06:46:12 +0000 2018,In office Coffee time https://t.co/JNHuCF3RB8,0,0,0,10800,Niederlande,140,False,en,,,
Wed Apr 04 06:46:13 +0000 2018,RT @BreRaquelle: 72. 2 shots of vodka?!?! https://t.co/0FIxsaI83t,0,0,0,,1904,886,False,en,,,
Wed Apr 04 06:46:13 +0000 2018,"RT @QinniArt: Got Discharged!! also tried to do some cup drawing. thanks for all the coffee =w= &lt;3
Really hard, and my shaking hands and su…",0,0,0,28800,Republic of the Philippines,242,False,en,,,
Wed Apr 04 06:46:13 +0000 2018,"@kendykiogora @Nyawira_h @Wincie_ Wait, we can watch any movie? 

I can cook tea Kama chakula ndio shida 😁",0,0,0,-18000,Fantastica,1168,False,en,,,
Wed Apr 04 06:46:14 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,,"Edmonton, AB",426,False,en,,,
Wed Apr 04 06:46:14 +0000 2018,RT @foodandwine: Meghan Markle had to practice drinking tea properly before meeting the queen. https://t.co/PGaCFYjtxf https://t.co/pOi7E7t…,0,0,0,-21600,USA,571,False,en,,,
Wed Apr 04 06:46:14 +0000 2018,RT @RightAngleUK: Delicious meal at @zucchinipastaba this evening - super tasty sauces and perfectly cooked pasta - not to mention great Pu…,0,0,0,,North East England,135,False,en,,,
Wed Apr 04 06:46:14 +0000 2018,Breaking News! We have officially discovered who the most interesting man in the world is and it’s not the guy from… https://t.co/kwjMQrGw8J,0,0,0,-25200,"Los Angeles, CA",987,False,en,,,"{'id': '3b77caf94bfc81fe', 'url': 'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', 'place_type': 'city', 'name': 'Los Angeles', 'full_name': 'Los Angeles, CA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-118.668404, 33.704538], [-118.668404, 34.337041], [-118.155409, 34.337041], [-118.155409, 33.704538]]]}, 'attributes': {}}"
Wed Apr 04 06:46:15 +0000 2018,I predict a riot ... ;) https://t.co/JvoFCnQ63V,0,0,0,,"Hamburg, Germany",113,False,en,,,
Wed Apr 04 06:46:15 +0000 2018,RT @KrissyLionz: Me testing out clothes for the party to make sure I can wine in it.  https://t.co/FGsJxaBcmj,0,0,0,-25200,,857,False,en,,,
Wed Apr 04 06:46:15 +0000 2018,RT @Pornbasexxx1: teen compilation part 1 full movie: https://t.co/ZpGwky7Pwh  @PornoxDia  @RTP1G  @HotSexFreak #anal #teen #porn #pornbase…,0,0,0,,België,12119,False,en,,,
Wed Apr 04 06:46:17 +0000 2018,this coffee from mcdonalds is gonna fuck my life up,0,0,0,-21600,IOWA,6581,False,en,,,
Wed Apr 04 06:46:17 +0000 2018,RT @ShelbyRae9: I hope I marry into a family that has huge family gatherings. Like bbq and washers beer and music. Really I just want a fam…,0,0,0,-18000,"Anaheim, CA",237,False,en,,,
Wed Apr 04 06:46:17 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,28800,별빛별,70,False,en,,,
Wed Apr 04 06:46:18 +0000 2018,"Morning coffee. #feminist #newmug @ Moscow, Russia https://t.co/8zAGKqLeyJ",0,0,0,28800,Russia,243,False,en,,,
Wed Apr 04 06:46:17 +0000 2018,"CUTE MOMENT Salman Bhai! share His Coffee with Katrina Kaif 😍😍❤
#DaBanggTourPune @iKunnu_Kick @ibeingkushal_… https://t.co/snU0zZK1ss",0,0,0,,India,364,False,en,,,
Wed Apr 04 06:46:18 +0000 2018,"Lördagen den 14 april anordnar Hässleholms miljö AB samt Magneten årets klädbytardag, som kommer äga rum i Kulturhu… https://t.co/RP1ZwBWJwo",0,0,0,7200,"Hässleholm, Sweden",2460,False,sv,,,
Wed Apr 04 06:46:20 +0000 2018,"RT @SandroSca: Juve KO in casa in CL dopo 5 anni (2013 vs Bayern che vince quella CL) e 24 gare. 
In 5 anni ha battuto Chelsea, City, Real,…",0,0,0,-7200,'fino alla fine' ,2989,False,it,,,
Wed Apr 04 06:46:20 +0000 2018,RT @Pornbasexxx1: teen compilation part 2 full movie: https://t.co/ZpGwky7Pwh …  @PornoxDia  @RTP1G  @HotSexFreak #anal #teen #porn #pornba…,0,0,0,,België,12119,False,en,,,
Wed Apr 04 06:46:21 +0000 2018,RT @milfpursuit: RT if you want a beer! https://t.co/sjACwGljG5,0,0,0,,,112,False,en,,,
Wed Apr 04 06:46:22 +0000 2018,"RT @misscailah: Noooooooo ❌🤯 I don’t want to go on a coffee ☕️ date with you , rather hande kwa tete, then you pay lobola 💍🐂 and then I wil…",0,0,0,,Zimbabwe ,20,False,en,,,
Wed Apr 04 06:46:22 +0000 2018,"RT @LetsGoWarriors: Way better experience on radio with @warriorsvox and @uograd66. 

#LetsGoWarriorsLive https://t.co/HcnpwiCCDX",0,0,0,,,128,False,en,,,
Wed Apr 04 06:46:21 +0000 2018,"Sunset  ☑️
Jacuzzi ☑️
On a houseboat ☑️
Beer ☑️
View ☑️
Good life ☑️
With @Hotel_Sarovar on their houseboat on the… https://t.co/RJGQoLkE44",0,0,0,19800,,13041,True,en,,,
Wed Apr 04 06:46:22 +0000 2018,A brand new tea! Rooibos tea and Olive leaves are combined to make a super healthy antioxidant filled tea. Olive le… https://t.co/U9q70IMxXe,0,0,0,7200,South Africa,1046,False,en,,,
Wed Apr 04 06:46:22 +0000 2018,@IMcMillan Yorkshire tea?,0,0,0,7200,YooKay,629,False,en,,,
