created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 20:51:11 +0000 2018,@rakilotto fuck starbucks cuz! i dont even drink coffee but im supportin.,0,0,0,-14400,,326,False,en,,,
Wed Apr 04 20:51:11 +0000 2018,"RT @Peace_Coffee: Lee Wallace, our CEO and Queen Bean for 12 years, is proud to announce that she is purchasing Peace Coffee after a mutual…",0,0,0,-18000,"Minneapolis, Minnesota",621,False,en,,,
Wed Apr 04 20:51:11 +0000 2018,Ok beer and Champions league highlights 👍,0,0,0,,"Wirral, Merseyside, England.",315,False,en,,,"{'id': '2f843bbfaebff6ef', 'url': 'https://api.twitter.com/1.1/geo/id/2f843bbfaebff6ef.json', 'place_type': 'city', 'name': 'Birkenhead', 'full_name': 'Birkenhead, England', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.145788, 53.304078], [-3.145788, 53.421308], [-2.933067, 53.421308], [-2.933067, 53.304078]]]}, 'attributes': {}}"
Wed Apr 04 20:51:11 +0000 2018,RT @katiej0hn: A cup of tea in the morning sorts you right out.,0,0,0,,"Ogmore-by-sea, Wales",617,False,en,,,
Wed Apr 04 20:51:12 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,-14400,"Ohio, USA",1808,False,en,,,
Wed Apr 04 20:51:11 +0000 2018,"madison beer x missguided black contrast stitch wide leg pants -
$68.00
#MADISONBEERxMISSGUIDED https://t.co/N7oJvMFuBq",0,0,0,,"Los Angeles, CA",2891,False,en,,,
Wed Apr 04 20:51:12 +0000 2018,Drinking a Powerhouse Pale Ale! by Departed Soles Brewing Company @ Den of Iniquity — https://t.co/l3pxaP4JAl,0,0,0,,,48,False,en,"{'type': 'Point', 'coordinates': [39.9762, -74.1397]}","{'type': 'Point', 'coordinates': [-74.1397, 39.9762]}","{'id': '259d4fab72f5d95c', 'url': 'https://api.twitter.com/1.1/geo/id/259d4fab72f5d95c.json', 'place_type': 'city', 'name': 'Toms River', 'full_name': 'Toms River, NJ', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-74.269909, 39.942803], [-74.269909, 40.059877], [-74.10616, 40.059877], [-74.10616, 39.942803]]]}, 'attributes': {}}"
Wed Apr 04 20:51:12 +0000 2018,a lot!!  Ise not allowed onna coffee table!,0,0,0,-25200,"Toronto,  Canada",521,False,en,,,
Wed Apr 04 20:51:12 +0000 2018,An entire glass of wine. https://t.co/MFCPdgi4xI,0,0,0,,,748,False,en,,,
Wed Apr 04 20:51:12 +0000 2018,"RT @brfootball: Manchester City: We’re down 3-0

Roma: Hold my beer https://t.co/xduAzpNCq5",0,0,0,,"Delta, Nigeria ",210,False,en,,,
Wed Apr 04 20:51:12 +0000 2018,just had a beer and some chips and dip. enjoy your afternoon.,0,0,0,,,3488,False,en,,,
Wed Apr 04 20:51:13 +0000 2018,RT @HUNTYCHAN: this queen had tea https://t.co/03YuzzLMKw,0,0,0,-25200,wakanda forever,184,False,en,,,
Wed Apr 04 20:51:13 +0000 2018,"@SurnOrfMarn I dey Stanford like this,beer frozen as usual,why u no show?",0,0,0,,Nigeria,497,False,en,,,
Wed Apr 04 20:51:13 +0000 2018,RT @marianokplan: merendaré el vodka necesario para salvar esta compañia https://t.co/9vJsmWi2rn,0,0,0,-10800,,584,False,es,,,
Wed Apr 04 20:51:13 +0000 2018,"@DHaus Joseph,Have fun in Deutschland and especially at the Winter Carnival.. Lived there eight years Joseph and we… https://t.co/0DtQD4ocPL",0,0,0,,"New Brunswick, NJ",54,False,en,,,
Wed Apr 04 20:51:13 +0000 2018,RT @MRN1SA: ANC calls for cultural boycott of Israel after Black Coffee concert https://t.co/2VZZ32hK0n,0,0,0,,"Sandton, South Africa",127,False,en,,,
Wed Apr 04 20:51:13 +0000 2018,RT @AndreJuventina: Parla lui che ha perso con il Beer Sheva ridicolo 😄😄 https://t.co/VeH6rYUuDp,0,0,0,-25200,Ripi,517,False,it,,,
Wed Apr 04 20:51:13 +0000 2018,RT @onelovedemidl: And that’s the tea of the day @LittleMix #LittleMixToTheBBMAs2018 https://t.co/zXkqVG2NTA,0,0,0,10800,,6487,False,en,,,
Wed Apr 04 20:51:13 +0000 2018,@tayvogues Tea,0,0,0,,Fan Account,245,False,und,,,
Wed Apr 04 20:51:13 +0000 2018,"""I appreciate the offer, but I didn't ask. I have to talk to you, boy.""

Boy? Oh, no.
He would quickly approach the… https://t.co/GBIOu2fnpE",0,0,0,,,155,False,en,,,
Wed Apr 04 20:51:13 +0000 2018,"RT @tiniebeany: Fuck it I'm gonna have a glass of wine,and pretend Michelle Obama is running for President in 2020!! It's My happy place🙂",0,0,0,,Nunya ‼️,1047,False,en,,,
Wed Apr 04 20:51:13 +0000 2018,My #snowbird neighbors are leaving tomorrow thank goodness. They gave me some frozen pork &amp; steak &amp; chicken &amp; beer ! Party at my condo !,0,0,0,,"Florida, USA",899,False,en,,,
Wed Apr 04 20:51:13 +0000 2018,"i started drinking my tea and was like,,, it tastes like water??? yeah, bc it was just water and i forgot to put the tea bag in 😷",0,0,0,7200,,617,False,en,,,
Wed Apr 04 20:51:14 +0000 2018,Those heels. Shu. I would have fallen over ha 🙊 https://t.co/mqp9JK3vVY,0,0,0,10800,"Cape Town, South Africa",1788,False,en,,,
Wed Apr 04 20:51:14 +0000 2018,RT @HUNTYCHAN: this queen had tea https://t.co/03YuzzLMKw,0,0,0,,"Citadel, Widow System",130,False,en,,,
Wed Apr 04 20:51:14 +0000 2018,I’m so proud of myself. Last night I drink beer,0,0,0,,Texas ,372,False,en,,,
Wed Apr 04 20:51:14 +0000 2018,"RT @HistoryToLearn: A workman drinking his morning coffee above the Strand in London, 1915. https://t.co/8P3jSwUWLM",0,0,0,,,456,False,en,,,
Wed Apr 04 20:51:14 +0000 2018,RT @WOLVEZX: Spill the tea sel https://t.co/vS6WB7QnAS,0,0,0,,evolving,525,False,en,,,
Wed Apr 04 20:51:14 +0000 2018,"RT @nnajensen: I think wine might be the new four loko for me, I had a glass tonight and that shit is fiye 😩
Boutta sleep as hard as a stay…",0,0,0,-21600,out there ,594,False,en,,,
Wed Apr 04 20:51:15 +0000 2018,@Kevinkgpk @BAH_Int_Circuit @ValtteriBottas @MercedesAMGF1 @Max33Verstappen @redbullracing @RenaultSportF1… https://t.co/kWZpke4B0a,0,0,0,3600,"East, England",1227,False,en,,,
Wed Apr 04 20:51:15 +0000 2018,"RT @lindajsinclair: Wildfires on the island of #Rum, Inner Hebrides from #Canna. Eyewitness says blaze spreading. Pic credit: Fiona Mackenz…",0,0,0,3600,Up on the white veranda,918,False,en,,,
Wed Apr 04 20:51:15 +0000 2018,RT @FactofWorkout: Here are six healthy reasons to drink more beer! 🍻  💪 😄 https://t.co/jsxORZsD61,0,0,0,19800,"Hyderabad, India",47,False,en,,,
Wed Apr 04 20:51:15 +0000 2018,tea is dan smith — he is like lukewarm unsweetened white tea https://t.co/qOZSWmcfaS,0,0,0,7200,zurich,1373,False,en,,,
Wed Apr 04 20:51:15 +0000 2018,"NowPlaying A Memoir and Manifesto; New York Times Chief Wine Critic - Lynn Krielow Chamberlain Eric Asimov, Author:… https://t.co/tMapkczvBw",0,0,0,-14400,Everywhere.... online.,1327,False,en,,,
Wed Apr 04 20:51:15 +0000 2018,"Developing Mi Store #2 
Mi Coast Flagship Experiential Concept Store.. #coffee #craftbeer #champaign #wine #spirits… https://t.co/lYzTgosNoo",0,0,0,,,69,False,en,,,
Wed Apr 04 20:51:15 +0000 2018,"Want to work at Caribou Coffee? We're #hiring in #DesMoines, IA! Click for details: https://t.co/se8oOuB8w5… https://t.co/KA0ut5fz12",0,0,0,-14400,"Des Moines, IA",318,False,en,"{'type': 'Point', 'coordinates': [41.5859754, -93.6611182]}","{'type': 'Point', 'coordinates': [-93.6611182, 41.5859754]}","{'id': '1c67f9d9cbae7f69', 'url': 'https://api.twitter.com/1.1/geo/id/1c67f9d9cbae7f69.json', 'place_type': 'city', 'name': 'Des Moines', 'full_name': 'Des Moines, IA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-93.709504, 41.501409], [-93.709504, 41.651466], [-93.503235, 41.651466], [-93.503235, 41.501409]]]}, 'attributes': {}}"
Wed Apr 04 20:51:15 +0000 2018,"Happy Birthday to my guy. Here’s a few fun facts about Budmin. He first learned to shotgun a beer with me, he’s ded… https://t.co/GvSxKl8U3d",0,0,0,,"North Dakota, USA",375,False,en,,,
Wed Apr 04 20:51:16 +0000 2018,RT @bluedragonbos: Have you seen the menu 4 our Spring Inspo Wine Dinner? This will be one epic wine dinner you DON’T want to miss! 2 make…,0,0,0,-14400,"Boston, MA",9881,False,en,,,
