created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 22:48:22 +0000 2018,"RT @memnosoncos: Finally got my hard copy of the only ebook I ever bought, @sarahkendzior ‘s; picked up @Amy_Siskind ‘s with a foreword by…",0,0,0,,"Massachusetts, USA",111,False,en,,,
Wed Apr 04 22:48:22 +0000 2018,This is awesome. https://t.co/f3INz7dY0I,0,0,0,-18000,Texas,11107,False,en,,,
Wed Apr 04 22:48:22 +0000 2018,@annlovebell @lady999serpent what’s going on i’m confused and wanna know the tea. this vid got me curious,0,0,0,,"Omaha, NE",53,False,en,,,
Wed Apr 04 22:48:23 +0000 2018,"RT @twittysuch: Considering that uh...tax day isn't even here yet and I know the IRS will never call you, I decided to put it on speaker ph…",0,0,0,,"Kettering, OH",49,False,en,,,
Wed Apr 04 22:48:23 +0000 2018,"RT @trilliumbrewing: ""Strong &amp; powerful women are all around us, in every industry. Craft beer is no different."" @mrstrillium has a few wor…",0,0,0,-14400,"Boston, MA",2275,False,en,,,
Wed Apr 04 22:48:23 +0000 2018,"RT @OpenSouIs: in daylights, in sunsets, in midnights, in cups of coffee https://t.co/LzU9du4uv5",0,0,0,,"Genève, Suisse",455,False,en,,,
Wed Apr 04 22:48:24 +0000 2018,"RT @CatenaMalbec: “If I find that piece of land, and if we make that one wine, it would change the history of my country” - @LauraCatena. W…",0,0,0,,,10,False,en,,,
Wed Apr 04 22:48:24 +0000 2018,@kisaki_rena Good morning honey welcome to walking into my little tea station tonight where let vip special green t… https://t.co/qQHymLBHCK,0,0,0,,,541,False,en,,,
Wed Apr 04 22:48:24 +0000 2018,"RT @DaniEmilyx: Honestly no nicer feeling than going for a catch up at your nans, being given endless cups of tea and biscuits, and them wa…",0,0,0,7200,,9441,False,en,,,
Wed Apr 04 22:48:24 +0000 2018,RT @cometjimin: jimin drank a whole glass of wine so fast https://t.co/djaqNKRvbc,0,0,0,,,442,False,en,,,
Wed Apr 04 22:48:24 +0000 2018,RT @zulema3patines: Los milenials no vivieron esa época de todas las cochinadas que se fabricaban en Mexico carísimas y no había otra marca…,0,0,0,-14400,México,909,False,es,,,
Wed Apr 04 22:48:24 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,-10800,"Louisville, KY",640,False,en,,,
Wed Apr 04 22:48:24 +0000 2018,Health lunch ruined by hazelnut coffee but at least I tried @dannywood #NKOTB10Years #coffee #Thankful4NKOTB… https://t.co/Jpx7g6yDbH,0,0,0,-25200,"Eugene, OR",3517,False,en,,,
Wed Apr 04 22:48:24 +0000 2018,HAHAHAHAHHA https://t.co/WB2ARaSLmV,0,0,0,3600,Manchester,473,False,tl,,,
Wed Apr 04 22:48:24 +0000 2018,"RT @Diogopalmaa: CALMA, mas tu tens que idade 8, 9 anos? 😂 https://t.co/ksOZIQqW3k",0,0,0,,"Tomar, Portugal",325,False,pt,,,
Wed Apr 04 22:48:24 +0000 2018,RT @MuniMescudi: I need some ginger lemon tea baddddd,0,0,0,-14400,Gatsby's Manor ,669,False,en,,,
Wed Apr 04 22:48:25 +0000 2018,I need like 10 china men to help me rake my lawn.  I have tea and dry lodging in the stables.,0,0,0,-25200,,22,False,en,,,
Wed Apr 04 22:48:24 +0000 2018,@Shoun_B  I have some tea for you. https://t.co/tlK9eHdjHk,0,0,0,,East London | Cape Town,269,False,en,,,"{'id': '88cf231591416b11', 'url': 'https://api.twitter.com/1.1/geo/id/88cf231591416b11.json', 'place_type': 'city', 'name': 'Mdantsane', 'full_name': 'Mdantsane, South Africa', 'country_code': 'ZA', 'country': 'South Africa', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[27.637541, -33.004322], [27.637541, -32.915623], [27.790976, -32.915623], [27.790976, -33.004322]]]}, 'attributes': {}}"
Wed Apr 04 22:48:24 +0000 2018,"POUNDCAKE HAS MOVED TO FRIDAYS
Beats By DJ #ellismiah
Poundcake Gogos!
Come and see the CAKES SHAKE at the Midnight… https://t.co/zD9TB4hOUx",0,0,0,-28800,"Los Angeles, California",30902,False,en,"{'type': 'Point', 'coordinates': [34.0207895, -118.28758739]}","{'type': 'Point', 'coordinates': [-118.28758739, 34.0207895]}","{'id': '3b77caf94bfc81fe', 'url': 'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', 'place_type': 'city', 'name': 'Los Angeles', 'full_name': 'Los Angeles, CA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-118.668404, 33.704538], [-118.668404, 34.337041], [-118.155409, 34.337041], [-118.155409, 33.704538]]]}, 'attributes': {}}"
Wed Apr 04 22:48:25 +0000 2018,RT @PlAClD_: All that crying improves your skin. https://t.co/p1QHUoh5i1,0,0,0,,#blacklivesmatter ,1873,False,en,,,
Wed Apr 04 22:48:25 +0000 2018,O mejor un whisky porque se puso harto helao',0,0,0,-10800,Melipilla,768,False,es,,,
Wed Apr 04 22:48:26 +0000 2018,"urbon lover in your life, these whisky glasses are highly recommended...You have Retweeted @bourbonstreet's latest Tweet:
@theSpaniardXIV...",0,0,0,,,11,False,en,,,
Wed Apr 04 22:48:26 +0000 2018,"@Haplo_Schaffer @Respetadnos Pues TEA o no eres una persona hermosa, y quien no querria ser tu amigo",0,0,0,,,5,False,es,,,
Wed Apr 04 22:48:26 +0000 2018,Could ingesting non-alcoholic beer make me a greater runner?  https://t.co/2mWpg03GZ1 https://t.co/01i6Xsi9Ck,0,0,0,-25200,"Los Angeles, CA",17,False,en,,,
Wed Apr 04 22:48:26 +0000 2018,RT @RealBlackCoffee: Like everyone else I have rights and free will and no Black Coffee is not a political party...I work as an entertainer…,0,0,0,-18000,,3443,False,en,,,
Wed Apr 04 22:48:26 +0000 2018,RT @DeysonSantoss: sdds de uma tequila,0,0,0,,,373,False,pt,,,
Wed Apr 04 22:48:27 +0000 2018,"RT @LeSeanThomas: Happy 20th Anniversary to a series that ages like fine wine, from a series creator that I connect with so much.✨👌🏾#Cowboy…",0,0,0,-25200,mar 💗 they 💗 20,143,False,en,,,
