created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 20:05:32 +0000 2018,The most difficult day in a very long time but a lovely way to celebrate all the memories and the life of my wonder… https://t.co/pegp1IvhGD,0,0,0,3600,"North West, England",494,False,en,,,
Wed Apr 04 20:05:33 +0000 2018,"RT @AndiswaMadikazi: Thabo Mbeki  had enough votes to take back the land but never did coz he never felt the struggle, he was sipping whisk…",0,0,0,,Starry Cape Town,1825,False,en,,,
Wed Apr 04 20:05:33 +0000 2018,RT @TheOnion: Woman Who Drinks 6 Cups Of Coffee Per Day Trying To Cut Down On Blue Light At Bedtime https://t.co/9z3qtDZwzR https://t.co/y5…,0,0,0,14400,🦑,21,False,en,,,
Wed Apr 04 20:05:33 +0000 2018,"RT @brfootball: Manchester City: We’re down 3-0

Roma: Hold my beer https://t.co/xduAzpNCq5",0,0,0,7200,"Pretoria, South Africa",962,False,en,,,
Wed Apr 04 20:05:33 +0000 2018,Another find. Monkey Daiquiri time #rum #loverum #rumcompass #monkeyrum #toastedcoconut… https://t.co/sVDAdOQSNS,0,0,0,,,149,False,en,,,
Wed Apr 04 20:05:33 +0000 2018,"RT @brfootball: Manchester City: We’re down 3-0

Roma: Hold my beer https://t.co/xduAzpNCq5",0,0,0,,Guarabira-PB,262,False,en,,,
Wed Apr 04 20:05:34 +0000 2018,Making pink tea x,0,0,0,,,146,False,en,,,
Wed Apr 04 20:05:34 +0000 2018,@hsrestaurante ricas tostadas Guaymas! Las recomiendo! Hoy el tequila no estuvo tan bueno pero siempre te regalan t… https://t.co/w6p0ezvARE,0,0,0,-18000,Mexico City,234,False,es,,,
Wed Apr 04 20:05:34 +0000 2018,RT @crownyoqueennn: Shit good with Crown Vanilla. https://t.co/4oFtsOZ7eV,0,0,0,-14400,"Toledo, OH",35257,False,en,,,
Wed Apr 04 20:05:34 +0000 2018,"RT @MuslimIQ: Here's a list of reasons why you should #LoveAMuslim

•Muslims invented coffee.

There's more, but let's be honest, coffee is…",0,0,0,,Sri Lanka,156,False,en,,,
Wed Apr 04 20:05:34 +0000 2018,"@EldestIceQueen ""Ah. Thank you for handling my drink, Winter."" He said, stirring the mix of sugar and cream around… https://t.co/FKf70yc6Jp",0,0,0,-25200,Unknown,216,False,en,,,
Wed Apr 04 20:05:34 +0000 2018,"RT @brfootball: Manchester City: We’re down 3-0

Roma: Hold my beer https://t.co/xduAzpNCq5",0,0,0,-25200,-1899-,155,False,en,,,
Wed Apr 04 20:05:34 +0000 2018,RT @ky_denzz: my 93 y/o resident had me watering her flowers for well over 20 minutes because they had to be perfect. she then told me to l…,0,0,0,-14400,,2835,False,en,,,
Wed Apr 04 20:05:35 +0000 2018,RT @fantasyyoongi: I love yoonmin and that’s the tea ☕️ https://t.co/qm221VscTz,0,0,0,,Hope World | ncz | 18 ,2274,False,en,,,
Wed Apr 04 20:05:35 +0000 2018,"Trying to figure out my first act as President. Stuck between mandatory field trips to a local bar each week, openi… https://t.co/SPZvwKuYqB",0,0,0,,"Los Angeles, CA",289,False,en,,,
Wed Apr 04 20:05:35 +0000 2018,"hopefully my sister ready to go in the house before it get dark 😂 i just wanna lay with her , drink wine &amp; stuff my face",0,0,0,-36000,,821,False,en,,,
