created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 17:38:55 +0000 2018,RT @Gabbbyloveee: True life: I’m addicted to coffee,0,0,0,,"Los Angeles, CA",537,False,en,,,
Wed Apr 04 17:38:55 +0000 2018,i’d take veronica’s parents over her any day and that’s just the tea,0,0,0,-25200,,1268,False,en,,,
Wed Apr 04 17:38:55 +0000 2018,"RT @FLUX_PLAY: Dear FLUX community, our team is hard at work on new updates and features! 
While we drink gallons of coffee and write billi…",0,0,0,3600,Окуловка,891,False,en,,,
Wed Apr 04 17:38:55 +0000 2018,RT @LindaFasteson: There's a great view of the harbor from the rooftop deck at Rockland's @250mainhotel. The late afternoon complimentary w…,0,0,0,-25200,Baltimore,1059,False,en,,,
Wed Apr 04 17:38:55 +0000 2018,RT @barstoolsports: Don't try me on a Monday morning before I've had my coffee https://t.co/AqVHUk5qr5,0,0,0,-25200,"Colorado, USA",150,False,en,,,
Wed Apr 04 17:38:56 +0000 2018,@consolocarlo Coffee is life!,0,0,0,-18000,"Portland, OR",120,False,en,,,
Wed Apr 04 17:38:56 +0000 2018,A shirtsleeves stroll down to @no1cromer from @SeascapeHouse for a chippy tea. Can’t be bad. #coastlife #Cromer,0,0,0,,"Cromer, England",19,False,en,,,
Wed Apr 04 17:38:56 +0000 2018,RT @DailyMBeer: Madison Beer: I walk up a flight of stairs and I’m fully winded like I’ve just ran a marathon but the tour is definitely he…,0,0,0,, jb & mb follows,11070,False,en,,,
Wed Apr 04 17:38:56 +0000 2018,@devin_percle @devin_percle Cheers! Do you have a favorite style of beer?,0,0,0,,"Lafayette, LA",13,False,en,,,
Wed Apr 04 17:38:55 +0000 2018,tea! https://t.co/7P9NGDCXno,0,0,0,3600,uk ,2256,False,und,,,
Wed Apr 04 17:38:56 +0000 2018,"Others late night thoughts: self-worth, love, people, system, etc

Pre-med students: medicines, microorganisms, cof… https://t.co/kCsyJl7Omb",0,0,0,-36000,221B Baker St.,995,False,en,,,
Wed Apr 04 17:38:56 +0000 2018,RT @MrWyzowski: Making coffee. Do I use 2 scoops or 37?,0,0,0,,Rhode Island,5303,False,en,,,
Wed Apr 04 17:38:56 +0000 2018,"『珈琲の世界史』が567円！教養を深められる歴史や哲学の解説書が30％OFF以上となるKindleセールhttps://t.co/065tDmPQhu　
And in California the coffee carcinoge… https://t.co/P5e5SPyvtT",0,0,0,32400,北山五山,96653,False,ja,,,
Wed Apr 04 17:38:56 +0000 2018,This. Now it's such a fine line between being local and even regionally too big to be 'authentic.'  https://t.co/khu7SlwNDA,0,0,0,-14400,"Seattle, WA",3012,False,en,,,
Wed Apr 04 17:38:56 +0000 2018,Same girl same 😍👍🏼☕️ https://t.co/3X0bOLsbRO,0,0,0,,,2,False,en,,,
Wed Apr 04 17:38:56 +0000 2018,RT @aegyotaetae: jimin really downed that glass full of wine like it was nothing dsfjhdg oh my god https://t.co/Bl7aUKhX0v,0,0,0,-25200,CA,419,False,en,,,
