created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 22:00:11 +0000 2018,"RT @rakilotto: At 22 years old, I became part owner and Bo$$ of Village Coffee House in Little 5 Points in ATL. we black owned, black women…",0,0,0,,DMV,109,False,en,,,
Wed Apr 04 22:00:11 +0000 2018,1 person drinking #coffee at home or office? This is perfect - Mr. Coffee 4-Cup Programmable Coffee Maker by Mr. Co… https://t.co/c7SX9zDyHc,0,0,0,-25200,"California, USA",8343,False,en,,,
Wed Apr 04 22:00:11 +0000 2018,This #RichmondBC cafe makes the kind of snowfall (desserts) that we like and we're talking about flavours like Tira… https://t.co/PSNsI3i6rK,0,0,0,-25200,"Vancouver, British Columbia",29936,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,"OILY SKIN? Why live with it? Tea, Herb &amp; Milk Soaps All Natural Skin Care for Oily Skin https://t.co/mLNrqdDvLy https://t.co/zC7tSVJYDy",0,0,0,-14400,"Miamisburg, OH",2567,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,"Pizza and craft beer partner up in Southington: SOUTHINGTON — For nearly 100 years, the red… https://t.co/RFvPVo7VXp https://t.co/zd8y2ntJ56",0,0,0,-25200,All Around,423,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,@JesseMcCartney Our birthday (you’re my birthday twin) and LOTS OF BEER! (21 yeaaaaaah) #BetterWithYou,0,0,0,-7200,,2295,False,en,,,
Wed Apr 04 22:00:11 +0000 2018,"Si no la has probado aun, te invitamos. Ven y descubre nuestro menú, bocado a bocado.
.
#PazzoCaffé
.
#cafe #coffee… https://t.co/RQlkULVqPB",0,0,0,,,27,False,es,,,
Wed Apr 04 22:00:12 +0000 2018,RT @avanzaconpimile: #díamundialautismo #tea #tgd #autismo  #autism #concienciación #2A #diversidadfuncional… https://t.co/lCPHQ5xNQb,0,0,0,10800,Alcalá de Henares,169,False,und,,,
Wed Apr 04 22:00:12 +0000 2018,"my break was me eating lunch, buying wine, and discussing a dangerous amount of cosplans",0,0,0,-25200,天羽奏が生きている並行世界,415,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,RT @GailWalden6: I do not love wine APRIL FOOLS,0,0,0,,"Toronto, Ontario",330,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,"RT @iamblackbear: blackbear nude .  sydney carlson nude . 

Short &amp; sweet &amp; somewhat shallow insightful relationship tips from glowing happ…",0,0,0,,"England, United Kingdom",1240,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,RT @RedHotSquirrel: FRENCH WINE EXPORTS: Champagne makers lament as Brits turn to English sparkling wine. https://t.co/zndAkd4jQ6,0,0,0,,"Wales, United Kingdom",2611,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,Converts bottles Beer / wine glasses fabulous and only 5 Steps + video https://t.co/Nd2PHRNHyM https://t.co/rST99F1Q01,0,0,0,,World,4642,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,"RT @LifeOfAGirlxo: Just want to cuddle up, watch an old disney movie, drink wine, and ignore life and everyone and everything",0,0,0,,"Lindenhurst, NY",29,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,"RT @SteveWestly: Trump's trade war with China is likely to hit California farmers hard. In 2016, CA farmers exported: $518m in almonds and…",0,0,0,3600,"London, Pinner, Middlesex",102,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,"Vodka Tofka 
Usando solamente los ingredientes más finos del caramelo, el vodka de Tofka apunta traer sus sentidos… https://t.co/UED0Qa9dCB",0,0,0,-10800,,89,False,es,,,
Wed Apr 04 22:00:13 +0000 2018,"RT @liltinyisabel: me: *only drinks coffee and doesn’t eat for hours* 

me when my heartbeat accelerates randomly: ooo what the fuck haha w…",0,0,0,,ΓΦΒ,637,False,en,,,
Wed Apr 04 22:00:12 +0000 2018,"Again, just because.
Mainly because of wine. https://t.co/FlK7R6So9J",0,0,0,,,1317,False,en,,,
