created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 00:14:36 +0000 2018,RT @alwayssunny: Just what Paddy's Pub has been missing @foundersbrewing #SunnyFXX https://t.co/mvuSNg319x,0,0,0,-14400,"Buffalo, New York",250,False,en,,,
Wed Apr 04 00:14:36 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,-25200,"South Borneo, Indonesia",686,False,en,,,
Wed Apr 04 00:14:36 +0000 2018,@maggiegreenlive wine.&amp; weed 😛😊,0,0,0,-18000,Perù,403,False,en,,,
Wed Apr 04 00:14:36 +0000 2018,RT @louann_rolph: @elizabella77 @Marion_aruaL @Politmouse1 @TundraEatsYou @SpicyFiles @LouiseMensch @ericgarland Is someone tea bagging you…,0,0,0,-18000,"New Orleans, LA",665,False,en,,,
Wed Apr 04 00:14:36 +0000 2018,@stillgray Her lack of couth shows her lack of education. She is a typical beer swilling leftist bully. I doubt she… https://t.co/pO2VH8CHIw,0,0,0,,AMERICA,805,False,en,,,
Wed Apr 04 00:14:36 +0000 2018,@omggjackiee You should collect all of your best videos in a book so your fans can buy it and give it as a present… https://t.co/xhZr0tx2Sw,0,0,0,10800,,281,False,en,,,
Wed Apr 04 00:14:36 +0000 2018,Kind of a creamy taste. Could be a good one to get for warmer weather - Drinking a Fat Tire Belgian White by… https://t.co/uzwTMDtgYp,0,0,0,-14400,North Carolina,2109,False,en,,,
Wed Apr 04 00:14:36 +0000 2018,i love kim jinhwan and that's the tea for today,0,0,0,-25200,𝘳𝘪𝘯 𝘢𝘯𝘥 𝘺𝘶𝘳𝘪 ♡,162,False,en,,,
Wed Apr 04 00:14:36 +0000 2018,SSHHEEEEZZZ https://t.co/YDq4kR9BVG,0,0,0,-25200,iljae's ship,1118,False,in,,,"{'id': '01eb2aaf5d412f74', 'url': 'https://api.twitter.com/1.1/geo/id/01eb2aaf5d412f74.json', 'place_type': 'city', 'name': 'Silang', 'full_name': 'Silang, Calabarzon', 'country_code': 'PH', 'country': 'Republic of the Philippines', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[120.920804, 14.129896], [120.920804, 14.286134], [121.053412, 14.286134], [121.053412, 14.129896]]]}, 'attributes': {}}"
Wed Apr 04 00:14:36 +0000 2018,"RT @hankgreen: Here's a cool fact that is not at all aimed at ""manly"" dudes who are afraid of soy: Beer contains the single most potent exo…",0,0,0,-25200,1111,1295,False,en,,,
Wed Apr 04 00:14:37 +0000 2018,WHERE TF THE COFFEE AT? 😭 I want coffee 😔,0,0,0,,,393,False,en,,,
Wed Apr 04 00:14:37 +0000 2018,RT @GailWalden6: I do not love wine APRIL FOOLS,0,0,0,7200,"Liverpool, England",1604,False,en,,,
Wed Apr 04 00:14:37 +0000 2018,"RT @MuslimIQ: Here's a list of reasons why you should #LoveAMuslim

•Muslims invented coffee.

There's more, but let's be honest, coffee is…",0,0,0,,West Covina,571,False,en,,,
