created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 03:40:16 +0000 2018,RT @BrewDogRoppongi: BrewDogはビールだけじゃない！4/5(木)の17時より、BrewDogの醸造所内で可動しているCraft Spirits Distillery 「Lone Wolf」によって造られたジンとトニックウォーターを完璧な配合でMixした…,0,0,0,32400,此岸,400,False,ja,,,
Wed Apr 04 03:40:16 +0000 2018,California wine and nut growers call China tariffs a blow https://t.co/d3w2KldLt6 https://t.co/pOD0v8GRrn,0,0,0,-18000,Where you are,1988334,True,en,,,
Wed Apr 04 03:40:17 +0000 2018,It sounds like the plot of a new Hugh Jackman is trying to use all of his super powers to help people around the wo… https://t.co/tmJEQXI6Rz,0,0,0,3600,,28274,False,en,,,
Wed Apr 04 03:40:16 +0000 2018,the-new-york-times|China Finds California Wine Pairs Well With a Trade War|https://t.co/wa4vCEIvnB https://t.co/SKZSUnrfFz,0,0,0,,CyberSpace,142,False,en,,,
Wed Apr 04 03:40:17 +0000 2018,"RT @maddyrosenau: little things that make me happy:

-flowers
-the sound of a baby’s laughter
-having a full tank of gas 
-holding hands
-w…",0,0,0,-18000,,901,False,en,,,
Wed Apr 04 03:40:17 +0000 2018,RT @chuMBKS: ไปถามมาในเมสเสจfacebook  เพจนิตยสารบอกว่าพวก starbuck true coffeeไม่ได้มีทุกสาขา เค้าคละไป100สาขา แต่เราไม่รู้สาขาไหนบ้าง😭 #Li…,0,0,0,,,370,False,th,,,
Wed Apr 04 03:40:17 +0000 2018,RT @ReutersBiz: California wine and nut growers call China tariffs a blow https://t.co/d3w2KldLt6 https://t.co/pOD0v8GRrn,0,0,0,-25200,"London, England",10,False,en,,,
Wed Apr 04 03:40:17 +0000 2018,RT @OfficialMrX: I love tea. x,0,0,0,-10800,ⓀⒶⒽ,7419,False,en,,,
Wed Apr 04 03:40:17 +0000 2018,RT @bintangbilf: soler out there are still a lot of beer https://t.co/vQzvdXHQX6,0,0,0,,,327,False,en,,,
Wed Apr 04 03:40:17 +0000 2018,How is it possible that all my friends got me wine for my birthday (a total of about 4) and now I’m down to my last bottle... 😭🍷,0,0,0,-10800,,231,False,en,,,
Wed Apr 04 03:40:18 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,28800,Koi’s heart,285,False,en,,,
Wed Apr 04 03:40:17 +0000 2018,RT @Britanniacomms: There is such a thing as too much coffee .. c @Glennbradley5 #travel #nature #photography https://t.co/ZBQn7466g3,0,0,0,-18000,"Bogotá, D.C., Colombia",4031,False,en,,,
