created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 19:00:59 +0000 2018,RT @explicitlyag: imagine making fun of a terrorist attack just because your insecure about your favs singing voice.. selena stans have off…,0,0,0,,"Beacon Hills, Alexandria",1886,False,en,,,
Wed Apr 04 19:00:59 +0000 2018,RT @Cocktail__Lover: Mamont Served in Ice. #mamontvodka #iceshotglasses #iceshot #siberianvodka #ice #shots #chilled #vodka https://t.co/Gq…,0,0,0,3600,Siberia,713,False,en,,,
Wed Apr 04 19:00:59 +0000 2018,"@YrjoeMD 100%ig wohl fühle ich mich damit auch noch nicht, aber ich druckse nicht mehr so rum.",0,0,0,7200,hier,508,False,de,,,
Wed Apr 04 19:00:59 +0000 2018,when you drink too much coffee..... https://t.co/LzwmKlkaz3 via @YouTube,0,0,0,,"Temecula, CA",327,False,en,,,
Wed Apr 04 19:01:00 +0000 2018,RT @YukaOmatic: How about a cup of coffee to help with your mornings? https://t.co/hWYFaGY7qF,0,0,0,-25200,,379,False,en,,,
Wed Apr 04 19:01:00 +0000 2018,@bagelwife I just yelped this made my day can I bring you a coffee somewhere today,0,0,0,-25200,"Seattle, WA",1759,False,en,,,
Wed Apr 04 19:01:00 +0000 2018,"RT @Waite99D: Dick's Coffee House, William Brow Street, Liverpool

This group of buildings stood between Mill Place and Mill Lane. Interest…",0,0,0,,Monte Carlo,365,False,en,,,
Wed Apr 04 19:01:00 +0000 2018,The lovely @Smoky_Quartz_D is on board with us for this year's Boston JerkFest Rum &amp; Brew Tasting! This is going to… https://t.co/Cdc3jl87oP,0,0,0,-14400,"Boston, MA",1591,False,en,,,
Wed Apr 04 19:01:00 +0000 2018,Jessica Alba Picks Up Her Morning Coffee in L.A. #celebrities https://t.co/XZtAfFbCQO - Get your [Free] content her… https://t.co/ZR7jm87pzo,0,0,0,,"Dallas, Texas ",429,False,en,,,
Wed Apr 04 19:01:00 +0000 2018,I just earned the 'Swedish Brews (Level 10)' badge on @untappd! https://t.co/umOekNPKp7,0,0,0,,Linköping/Stockholm,62,False,en,,,
Wed Apr 04 19:01:00 +0000 2018,"RT @tracytynes60: @jpodhoretz Miller's words are having the effect he intended and this tweet is evidence 
Go on and relax let your guard d…",0,0,0,,United States,13,False,en,,,
Wed Apr 04 19:01:00 +0000 2018,What Green Flash Brewing Needs To Do Survive https://t.co/nLA3hOqNc4 #Beer #CraftBeer,0,0,0,-25200,Spokane Washington,47802,False,en,,,
Wed Apr 04 19:01:00 +0000 2018,"Support your local vineyards during #BCWineMonth. BC's wine industry employs 12,000 people! https://t.co/Z3mhyr5Oez",0,0,0,-25200,"Vancouver, British Columbia",1132,False,en,,,
Wed Apr 04 19:01:00 +0000 2018,RT @explicitlyag: imagine making fun of a terrorist attack just because your insecure about your favs singing voice.. selena stans have off…,0,0,0,,,6991,False,en,,,
Wed Apr 04 19:01:01 +0000 2018,"@tomantonymilton There he is 😂 you doing that after necking wine, doing an outfit change and falling over breaking your finger 😂😂",0,0,0,3600,Coventry,455,False,en,,,"{'id': '52bb236ce4bb9be1', 'url': 'https://api.twitter.com/1.1/geo/id/52bb236ce4bb9be1.json', 'place_type': 'city', 'name': 'Coventry', 'full_name': 'Coventry, England', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.612893, 52.365398], [-1.612893, 52.458428], [-1.42441, 52.458428], [-1.42441, 52.365398]]]}, 'attributes': {}}"
Wed Apr 04 19:01:01 +0000 2018,Science may never come up with a better office communication system than the coffee break-Earl Wilson #coffequotes #cafe #hazletonpa,0,0,0,,"Hazleton, PA",184,False,en,,,
Wed Apr 04 19:01:01 +0000 2018,"RT @arteycultura: Noche de jazz y raspados con tequila al 2x1 esta noche con Alfredo Deffis Duet en el @cinetonala. Además, si ves alguna d…",0,0,0,-18000,México mágico ,587,False,es,,,
Wed Apr 04 19:01:01 +0000 2018,Drinking a Rosé by @virtuecider - https://t.co/vyAOc9HDtB,0,0,0,,,142,False,cy,,,
Wed Apr 04 19:01:01 +0000 2018,"Come celebrate the middle of the week with happy hour from 11:30 AM – 7 PM! 10” round flatbreads for $5, $5 apps, $… https://t.co/YnjPGZl0si",0,0,0,,"Holbrook, NY",69,False,en,,,
Wed Apr 04 19:01:01 +0000 2018,"RT @JanainaDoBrasil: 5) O Supremo Tribunal Federal, há muito pouco tempo, firmou um entendimento. Não houve (não há) nenhum motivo a justif…",0,0,0,,"Altiplano, João Pessoa",117,False,pt,,,
