created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 16:05:25 +0000 2018,RT @COYBIGCMONHOOPS: Ronaldo not everybody's cup off tea but come on that goal last night out off this world take a bow 👏👏👏👏👏👏👏 B💣💣M not se…,0,0,0,,"West Midlands, England",319,False,en,,,
Wed Apr 04 16:05:25 +0000 2018,"RT @maddyrosenau: little things that make me happy:

-flowers
-the sound of a baby’s laughter
-having a full tank of gas 
-holding hands
-w…",0,0,0,,"below the mason-dixon line,MS",2243,False,en,,,
Wed Apr 04 16:05:25 +0000 2018,"RT @Shubhrastha: This happens when someone very close to you gets to head the @INCIndia data team. Ok folks, you know I don’t much do coffe…",0,0,0,-25200,The Rann of Kutch,1763,False,en,,,
Wed Apr 04 16:05:25 +0000 2018,"Move over, dying spiderplant and pottery fail! Your coffee table deserves a #museum book upgrade:… https://t.co/tGoupgALcI",0,0,0,-14400,Everywhere,149785,True,en,,,
Wed Apr 04 16:05:25 +0000 2018,"RT @JBCGiveaway: I’ll forever be grateful to Justin. There are no words to explain how I felt seeing my name trending, and that my idol had…",0,0,0,-18000,,1436,False,en,,,
Wed Apr 04 16:05:25 +0000 2018,"🔴Live! With Kingdom Come followed by Windwaker and stardew valley. Let's just chill, relax and have tea 👉 https://t.co/4W5YSiGJ53",0,0,0,-25200,,158,False,en,,,
Wed Apr 04 16:05:25 +0000 2018,"Hm. . .He actually bit more interested now.

And he does prefer red wine than white. https://t.co/1VSq9g4hcU",0,0,0,-25200,,32,False,en,,,
Wed Apr 04 16:05:26 +0000 2018,@Kathlee08624650 @kevindillon801 @ColoradoGirl2A @realDonaldTrump @piersmorgan The Last Time A Brit Criticized Us..… https://t.co/fwaNzBhjc2,0,0,0,,,3346,False,en,,,
Wed Apr 04 16:05:26 +0000 2018,Losing the booze: five ways to drink less without missing out https://t.co/NwzA4DXX6Q #Health #liquor #Wine,0,0,0,-14400,Massachusetts USA,26,False,en,,,
Wed Apr 04 16:05:26 +0000 2018,RT @estradaisa: Que hoy gane nuestra #SeleccionColombia Femenina de ⚽️ con tea Uruguay en la #CopaAmerica con toda mi Sele 🇨🇴,0,0,0,,"Bogotá, D.C., Colombia",3,False,es,,,
Wed Apr 04 16:05:26 +0000 2018,First Evidence We Should Worry About Marijuana Legalization https://t.co/yJxY445U3h #wine #weed #Thewonderfulworldofwine,0,0,0,-14400,"Franklin, MA 02038",1854,False,en,,,
Wed Apr 04 16:05:26 +0000 2018,Check out 2 Terrapin Beer Glasses Liquid Bliss Craft Beer Barware  https://t.co/NyYN3UCJnZ @eBay,0,0,0,,"Georgia, USA",633,False,en,,,
Wed Apr 04 16:05:26 +0000 2018,tae: dis man back at it again https://t.co/ysRrVcVKWQ,0,0,0,3600,namjoon's dimples,93,False,en,,,
Wed Apr 04 16:05:26 +0000 2018,"RT @onecupoftaepls: Jimin CHUGGING HIS WINE AND TAEHYUNGS JUDGEMENTAL FACE 

#burnthestage https://t.co/DOVCmN4U2r",0,0,0,3600,Portugal || British Soul ,6444,False,en,,,
Wed Apr 04 16:05:26 +0000 2018,@ShaSo1305 wenn die NSA die Tea-Szenen aus dem Stream sehen :D https://t.co/EmX7y3QLJK,0,0,0,-25200,,15,False,de,,,
Wed Apr 04 16:05:26 +0000 2018,RT @PilarMahl: #Ecofriendly #Beverage Insulator #BlackTie #Designer #Fashion PocketHuggie  https://t.co/zlWtRfzX6e via @Etsy  #velvet #star…,0,0,0,-25200,"Cincinnati, OH",302,False,en,,,
Wed Apr 04 16:05:26 +0000 2018,real life representation of the time i got alcohol poisoning: https://t.co/lGZbjxYIwO,0,0,0,-14400,hoseok's dimples,1103,False,en,,,
Wed Apr 04 16:05:27 +0000 2018,"RT @kylegriffin1: FYI China just announced additional tariffs *today* on 106 U.S. products—a 25% levy on U.S. imports including soybeans, c…",0,0,0,,,81,False,en,,,
Wed Apr 04 16:05:27 +0000 2018,"Buendia by Juan Valdez Classic 100% Colombian Freeze Dried Coffee, 3.52 oz. (Pack of 3) https://t.co/InWTsgFuWV",0,0,0,-14400,miami,8685,False,en,,,
Wed Apr 04 16:05:27 +0000 2018,RT @MarloChiraq: Parler de sexe sur les réseaux et parler chinois en vrai c’est la vie que vous avez décider de mener bon 🤷🏾‍♂️,0,0,0,-36000,Guadeloupe,1003,False,fr,,,
Wed Apr 04 16:05:27 +0000 2018,RT @lamberhurst2015: What a lovely busy morning @lamberhurst2015 #localbusiness #localproduce #cake #coffee… https://t.co/gjiciYYbZ0,0,0,0,3600,"Kent, UK",9636,False,en,,,
Wed Apr 04 16:05:27 +0000 2018,RT @arianaisakov: @bebesleepyy https://t.co/HUyO4nbFEQ,0,0,0,,az hoe,99,False,und,,,
Wed Apr 04 16:05:27 +0000 2018,@jennydemilo You just need to develop a critter that makes you coffee each morning.,0,0,0,-25200,"Ohio, USA",20,False,en,,,
Wed Apr 04 16:05:27 +0000 2018,RT @cyphersbitch: Jimin being lowkey mi abuelo :( https://t.co/CGxFuxbcCj,0,0,0,,South Korea,78,False,en,,,
Wed Apr 04 16:05:27 +0000 2018,@ChrisPortvgal @JuanjoMn @Giovanovick @NoMasProzac El 5 de maiooooo es lo mío. Les encargo se pongan guapos con el… https://t.co/yEBe37mYZt,0,0,0,-18000,P Sherman C Wallaby 42. Sidney,2287,False,es,,,
Wed Apr 04 16:05:27 +0000 2018,Papas &amp; beer is fucking LIT... messicans get drunk FR,0,0,0,-25200,"Atlanta, GA",8014,False,en,,,"{'id': '8173485c72e78ca5', 'url': 'https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json', 'place_type': 'city', 'name': 'Atlanta', 'full_name': 'Atlanta, GA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-84.576827, 33.647503], [-84.576827, 33.886886], [-84.289385, 33.886886], [-84.289385, 33.647503]]]}, 'attributes': {}}"
Wed Apr 04 16:05:28 +0000 2018,RT @JoyTaylorTalks: Someone sued McDonald's for their coffee being hot. I'm not saying he won't win. I'm saying it's frivolous and it's not…,0,0,0,-25200,"HP, CA",872,False,en,,,
Wed Apr 04 16:05:28 +0000 2018,"RT @yiyieeen: Tak payah pergi tempat mahal, gerak sini dapat bingsu mangga, green tea padu and macam macam lagi! Serious sedap weh. RM7 eac…",0,0,0,28800,"Kuala Lumpur Federal Territory, Malaysia",217,False,in,,,
Wed Apr 04 16:05:28 +0000 2018,RT @aegyotaetae: jimin really downed that glass full of wine like it was nothing dsfjhdg oh my god https://t.co/Bl7aUKhX0v,0,0,0,,PH,655,False,en,,,
Wed Apr 04 16:05:28 +0000 2018,For all you in the local area #gettysburg I'm hosting a fluid art and wine paint night at Knob… https://t.co/8YItBqR5Lz,0,0,0,-14400,"Pennsylvania, USA",522,False,en,,,
Wed Apr 04 16:05:28 +0000 2018,"Thanks everyone for attending my session on @sapcp Workflow, it was fun, and the questions were great too. Now time… https://t.co/rQUHQFkn9R",0,0,0,3600,"Manchester, England",4126,False,en,,,
Wed Apr 04 16:05:28 +0000 2018,RT @MistaMoro: Moroccans are so extra with the tea (atay) pouring looool fam https://t.co/3Fpwr6XnVT,0,0,0,,"Montréal, Canada",687,False,en,,,
Wed Apr 04 16:05:28 +0000 2018,"RT @cuddlyvmin: jimin drinking the wine in one shot wow what a big Mood, what a Man https://t.co/9nrK1VVEon",0,0,0,,"Espírito Santo, Brasil",74,False,en,,,
Wed Apr 04 16:05:29 +0000 2018,"Wine_Honey1 425 ❤️s!

Your tweet has been liked by 425 people. https://t.co/XNzfoDUSY5

https://t.co/wg1qUNVt3b",0,0,0,,,1,False,en,,,
Wed Apr 04 16:05:29 +0000 2018,RT @angiemc0907: Beer is only good when it’s the definition of a FRÍA! As cold as can be https://t.co/owUZNd3BoH,0,0,0,,,417,False,en,,,
Wed Apr 04 16:05:28 +0000 2018,"I love how Tim Gould, one of my first Painters in Residence, has used Brass Leaf on this very cool coffee table to… https://t.co/ENyLR8zznz",0,0,0,3600,"Oxford, England",20397,True,en,,,
Wed Apr 04 16:05:29 +0000 2018,"RT @ribboneels: me: this pairing is not my cup of tea but keep on enjoying it!! seeing you happy makes me happy!!
rando: whyyyy but it's xy…",0,0,0,,"California, USA",61,False,en,,,
Wed Apr 04 16:05:29 +0000 2018,RT @aegyotaetae: jimin really downed that glass full of wine like it was nothing dsfjhdg oh my god https://t.co/Bl7aUKhX0v,0,0,0,,,78,False,en,,,
Wed Apr 04 16:05:29 +0000 2018,"RT @Johnsonville: He that falls in love with beer brats, will have no rivals #BeerAQuote https://t.co/o3f8zymgU3",0,0,0,,"Southern ,LA",1091,False,en,,,
Wed Apr 04 16:05:29 +0000 2018,why is the timeline clowning jimin for chuggin that wine! we been knew!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,0,0,-18000,,1505,False,en,,,
Wed Apr 04 16:05:29 +0000 2018,lmao tag yourselves i am kim taehyung https://t.co/ZVSbMnplIl,0,0,0,,YeonStans💞 [fan account],717,False,en,,,
Wed Apr 04 16:05:29 +0000 2018,"Wine_Honey1 425 ❤️s!

Your tweet has been liked by 425 people. https://t.co/P64bztgRY6

https://t.co/6BV1hAOUyR https://t.co/CcroQDcm7H",0,0,0,-25200,,179,False,en,,,
Wed Apr 04 16:05:30 +0000 2018,"RT @Kristen_Arnett: this morning at 7-eleven i saw a lizard next to the coffee maker and the cashier said ""no worries that's just marvin, h…",0,0,0,,"Texas, USA",233,False,en,,,
Wed Apr 04 16:05:30 +0000 2018,Went to have coffee with Granny ended up with my mama whyyyyy,0,0,0,-21600,24 Hours from greatness,1192,False,en,,,
Wed Apr 04 16:05:30 +0000 2018,RT @aegyotaetae: jimin really downed that glass full of wine like it was nothing dsfjhdg oh my god https://t.co/Bl7aUKhX0v,0,0,0,,🇵🇭🇵🇭🇵🇭,47,False,en,,,
Wed Apr 04 16:05:29 +0000 2018,"NEXT:

@DavidHammondPhD joins @farwell_WR to chat about why a California judge ruled that coffee needs to have canc… https://t.co/hrb4VQz6iS",0,0,0,-14400,"Kitchener, Ontario ",823,False,en,,,
Wed Apr 04 16:05:30 +0000 2018,RT @en_jajaja: jesus is the real skinny queen he only eats bread and wine thkinny queen,0,0,0,-25200,,74,False,en,,,
Wed Apr 04 16:05:30 +0000 2018,"RT @honeymilk1117: 180330 신촌 팬사인회 
Tequila eyes🍸
#유겸 #Yugyeom #GOT7
https://t.co/okRAFIMQEA https://t.co/quvx1g4MjH",0,0,0,,up GOT7's ass.,194,False,ko,,,
Wed Apr 04 16:05:30 +0000 2018,Los Spurs de Manu Ginóbili luchan contra el fantasma de unas vacaciones anticipadas https://t.co/fdXRrz90iw https://t.co/IJDXMECok9,0,0,0,,"Buenos Aires, Argentina",6,False,es,,,
Wed Apr 04 16:05:30 +0000 2018,RT @aegyotaetae: jimin really downed that glass full of wine like it was nothing dsfjhdg oh my god https://t.co/Bl7aUKhX0v,0,0,0,,honeymoon ãve.,985,False,en,,,
Wed Apr 04 16:05:30 +0000 2018,RT @explicitlyag: imagine making fun of a terrorist attack just because your insecure about your favs singing voice.. selena stans have off…,0,0,0,7200,,393,False,en,,,
Wed Apr 04 16:05:29 +0000 2018,"RT @Bcn_NouBarris: Cinefòrum amb el documental sobre el model energètic català ""Les nostres energies"", demà a les 18.30h a la Casa de l'Aig…",0,0,0,7200,Barcelona,531,False,ca,,,
Wed Apr 04 16:05:30 +0000 2018,Do you want a cookie): I'll buy you one or ice cream I got you. How about some sweet tea? I have my heating pad if… https://t.co/BPyhpI5EtB,0,0,0,,plano,373,False,en,,,"{'id': 'ebf78e870cecf27c', 'url': 'https://api.twitter.com/1.1/geo/id/ebf78e870cecf27c.json', 'place_type': 'city', 'name': 'Nacogdoches', 'full_name': 'Nacogdoches, TX', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-94.704218, 31.55485], [-94.704218, 31.673033], [-94.594405, 31.673033], [-94.594405, 31.55485]]]}, 'attributes': {}}"
Wed Apr 04 16:05:30 +0000 2018,Rueda de prensa esta mañana en @diputacionMLG. Carolina Parra (EDAU) y Ana Mata (Diputación) presentan la jornada s… https://t.co/lDWgoJQnXD,0,0,0,,"Malaga, Andalucía",158,False,es,,,
Wed Apr 04 16:05:30 +0000 2018,RT @cafedusud: 🐪 Moroccan tea ceremony in the desert https://t.co/3J7wVC132u » Café du Sud » #morocco #travel https://t.co/vFmdpLDB9E,0,0,0,3600,"Foum Mharech, Morocco",1458,False,en,,,
Wed Apr 04 16:05:30 +0000 2018,@RepGeoffDiehl  your always welcome here in Worcester early morning with coffee and good conversations with Christi… https://t.co/NlhK6GqCQi,0,0,0,,,11,False,en,,,
Wed Apr 04 16:05:30 +0000 2018,"RT @pilotbeeruk: WE ONLY SAID MURKY BEER WAS BETTER BECAUSE WE COULDN’T AFFORD A CENTRIFUGE, THIS WHOLE THING HAS GOT OUT OF HAND.",0,0,0,-25200,"Bristol, England",191,False,en,,,
Wed Apr 04 16:05:30 +0000 2018,I just want some nudes from you and a peach tea Snapple,0,0,0,-18000,NC,1397,False,en,,,
Wed Apr 04 16:05:31 +0000 2018,RT @YukaOmatic: How about a cup of coffee to help with your mornings? https://t.co/hWYFaGY7qF,0,0,0,7200,"my bed, sweden",168,False,en,,,
Wed Apr 04 16:05:31 +0000 2018,uzun zamandır yoktum birileri demiş hz. rum öldü şimdi de desinler kral geri döndü,0,0,0,10800,Plüton ,1732,False,tr,,,
Wed Apr 04 16:05:31 +0000 2018,RT @1995soulmates: jimins literally CHUGGING his wine shfihfofhiof LOOK AT TAEHYUNG JUDGING HIM SIDHIFDHIFH https://t.co/VkDvXe3rfq,0,0,0,3600,20 • NSFW • fanart • multishipper,2795,False,tl,,,
Wed Apr 04 16:05:31 +0000 2018,"@radiolemans @mahabis But but, now your Wine Socks are obsolete.",0,0,0,-25200,,252,False,en,,,
Wed Apr 04 16:05:31 +0000 2018,"#Food #Wine ‘Nothing but a holiday resort?’ Revisiting 1939 Cornwall     

In 1939, the newly founded Penguin Books… https://t.co/CGmACRz7cS",0,0,0,3600,Online,88,False,en,,,
Wed Apr 04 16:05:31 +0000 2018,"RT @alunacoconut: Hey! 👋🏻 We're giving away #rum, who's in? Follow and RT for your chance to #Win a bottle of #AlunaCoconut... This week, a…",0,0,0,-25200,London & Hertfordshire,1260,False,en,,,
Wed Apr 04 16:05:31 +0000 2018,RT @1995soulmates: jimins literally CHUGGING his wine shfihfofhiof LOOK AT TAEHYUNG JUDGING HIM SIDHIFDHIFH https://t.co/VkDvXe3rfq,0,0,0,,"Verona,Italy",827,False,tl,,,
Wed Apr 04 16:05:31 +0000 2018,"@TVietor08 I like collecting coffee mugs, but that would be something I'd buy just to have something handy when I n… https://t.co/QvwBYrgvUD",0,0,0,-25200,"San Diego, CA",559,False,en,,,
Wed Apr 04 16:05:31 +0000 2018,RT @MovementMediaDC: New Belgium’s new #hemp beer is on tap now. Except in Kansas. Here’s why. | #IndustrualHemp #Legalize #DeepRoots | @th…,0,0,0,-14400,"Summerland, CA",20972,False,en,,,
Wed Apr 04 16:05:31 +0000 2018,I have social anxiety in order for me to open up I have to take 5 shots of tequila,0,0,0,,instagram: gabbrnl ,120,False,en,,,
Wed Apr 04 16:05:31 +0000 2018,@terristravels https://t.co/zWro59723a,0,0,0,-18000,,397,False,und,,,
Wed Apr 04 16:05:32 +0000 2018,Why craft beer lovers should be drinking in Covina and Pomona https://t.co/mf4hUiSuJV #brewvue,0,0,0,,"Santa Rosa, CA",452,False,en,,,
Wed Apr 04 16:05:32 +0000 2018,@HWarlow + comfy chair + good wine,0,0,0,,,53,False,en,,,
Wed Apr 04 16:05:32 +0000 2018,"RT @taetosterone: Kpop stans making unpopular opinions thread.
1st post: BTS can't sing
Her mutuals: hhh becky they are coming for you
2nd…",0,0,0,,can you speak more slush?,96,False,en,,,
Wed Apr 04 16:05:32 +0000 2018,"@abdinabi123 Why are you talking only about vodka, Symbat? XDD",0,0,0,21600,last heaven.,124,False,en,,,
Wed Apr 04 16:05:32 +0000 2018,"RT @ganjanelle: Hi yeah I’ll have a grande black coffee, extra shot of confidence and hold the anxiety tysm",0,0,0,-25200,"London, England",451,False,en,,,
Wed Apr 04 16:05:32 +0000 2018,RT @hobabyseok: He wildin i love him https://t.co/k1ZWkLEaKE,0,0,0,,,78,False,en,,,
Wed Apr 04 16:05:32 +0000 2018,People of beer and twitter. Please give me some recommendations for some decent #CraftBeer in #Bristol many thanks 🍻,0,0,0,,,214,False,en,,,
Wed Apr 04 16:05:32 +0000 2018,RT @1995soulmates: jimins literally CHUGGING his wine shfihfofhiof LOOK AT TAEHYUNG JUDGING HIM SIDHIFDHIFH https://t.co/VkDvXe3rfq,0,0,0,,,69,False,tl,,,
Wed Apr 04 16:05:32 +0000 2018,RT @PlAClD_: All that crying improves your skin. https://t.co/p1QHUoh5i1,0,0,0,-25200,#BlackLivesMatter,1293,False,en,,,
Wed Apr 04 16:05:32 +0000 2018,RT @lilyachty: scared to drink beer it look like pee,0,0,0,7200,,35,False,en,,,
Wed Apr 04 16:05:32 +0000 2018,"RT @hankgreen: Here's a cool fact that is not at all aimed at ""manly"" dudes who are afraid of soy: Beer contains the single most potent exo…",0,0,0,,,95,False,en,,,
