created_at,text,reply_count,retweet_count,favorite_count,utc_offset,location,followers_count,verified,lang,geo,coordinates,place
Wed Apr 04 02:18:11 +0000 2018,"#DJBlackCoffee #BDS:

It's up to DJ Black Coffee to now condemn Israeli Apartheid, its illegal occupation, racism a… https://t.co/vicyftwS54",0,0,0,,,80,False,en,,,
Wed Apr 04 02:18:11 +0000 2018,best coffee i have ever had. hands down. https://t.co/nsmtVQlkz1,0,0,0,-25200,,1297,False,en,,,
Wed Apr 04 02:18:12 +0000 2018,YEAH I can't go without a #dunkindonuts #coffee for day. @ Dunkin' Donuts https://t.co/XAoRddwaBa,0,0,0,-18000,"Chicago , Illinois",268,False,en,"{'type': 'Point', 'coordinates': [41.99605357, -87.7870515]}","{'type': 'Point', 'coordinates': [-87.7870515, 41.99605357]}","{'id': '1d9a5370a355ab0c', 'url': 'https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', 'place_type': 'city', 'name': 'Chicago', 'full_name': 'Chicago, IL', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-87.940033, 41.644102], [-87.940033, 42.023067], [-87.523993, 42.023067], [-87.523993, 41.644102]]]}, 'attributes': {}}"
Wed Apr 04 02:18:12 +0000 2018,@JenniferCheek Someone light the ham/wine signal!,0,0,0,-14400,"Boston, MA",2144,False,en,,,
Wed Apr 04 02:18:12 +0000 2018,#IStandWithLaura  I drink Nestle coffee every morning ... guess what? I am changing brands .... Bye Nestle!,0,0,0,,,2,False,en,,,
Wed Apr 04 02:18:12 +0000 2018,"Great pitch, owner of revolucion coffee house is launching a new line of Cafe de Olla cold brew! Art on the bottles… https://t.co/sLCNWx9CHE",0,0,0,-25200,"Portland, OR",49,False,en,,,
Wed Apr 04 02:18:12 +0000 2018,Brewing pink beer: hibiscus v blood orange via /r/Homebrewing https://t.co/fNMR27xgOw #homebrewing,0,0,0,,"iPhone: 39.983620,-105.247856",347,False,en,,,
Wed Apr 04 02:18:13 +0000 2018,RT @joey_doubleyou: the beer-league cycle https://t.co/zDKa4jT18U,0,0,0,,,185,False,en,,,
Wed Apr 04 02:18:13 +0000 2018,"#DJBlackCoffee #BDS:

It's up to DJ Black Coffee to now condemn Israeli Apartheid, its illegal occupation, racism a… https://t.co/53ScobWydJ",0,0,0,10800,Palestine,7979,False,en,,,
Wed Apr 04 02:18:13 +0000 2018,RT @Kristen_Arnett: so i'm pleased to inform you i've got a new friend at 7-eleven and his name is marvin the coffee sniffing lizard,0,0,0,,milky way,112,False,en,,,
Wed Apr 04 02:18:13 +0000 2018,"RT @DailyBukowskiQ: ""I am for the small man who has not forgotten, for the man who loves his beer and his women and his sunlight"" - Charles…",0,0,0,,,81,False,en,,,
Wed Apr 04 02:18:13 +0000 2018,Just want three shots of vodka please.,0,0,0,,,277,False,en,,,
Wed Apr 04 02:18:13 +0000 2018,RT @ryanyeetz: gonna get wine drunk tonight and email lady gaga begging her to spit on me,0,0,0,-14400,,305,False,en,,,
Wed Apr 04 02:18:13 +0000 2018,RT @Grapes_HopsATL: The latest The Atlanta Wine Daily! https://t.co/rDEVzJp8Uv Thanks to @WineRackCity @SmyrnaPatch @GuarachiWP #wine #wine…,0,0,0,-25200,"Woodland Hills, CA",6782,False,en,,,
Wed Apr 04 02:18:13 +0000 2018,"RT @_QueenVictorya_: Today’s events... 
no coffee
Stolen phone 
Angry mom uses foul language 
Attitudes 
Loses power due to 💨 wind 
Now sle…",0,0,0,-25200,,279,False,en,,,
Wed Apr 04 02:18:13 +0000 2018,RT @Docademic: Drinking coffee can prevent depression,0,0,0,-36000,,704,False,en,,,
